,Phase,SubjectNumber,Trial,Timestamp,ValL,ValR,OV,val1BL,val2BL,val1BM,val2BM,val1BR,val2BR,val1TL,val2TL,val1TM,val2TM,val2TR,cueLoc,choice,nValsL,nValsR,accuracy,skew
776,2,111,36,2.9014,-2,-9,-11,1,1,2,-3,0,-3,-2,-1,-2,1,-4,C,1,5,4,1,0.08316673219273397
777,2,111,37,3.2184,5,0,5,2,1,0,-1,2,0,2,-1,-1,1,0,C,1,3,3,1,0.08316673219273397
778,2,111,38,2.035,-3,-4,-7,2,1,-2,-2,-1,1,0,-3,1,1,-2,C,1,6,3,1,0.08316673219273397
779,2,111,39,3.552,-10,5,-5,-1,2,-2,-3,-4,2,-3,1,0,1,2,C,0,5,3,1,0.08316673219273397
780,2,111,40,4.9684,10,-1,9,3,1,3,-3,2,0,0,-1,3,0,2,L,1,4,5,1,0.08316673219273397
781,2,111,41,3.3354,-3,-13,-16,-3,-3,2,-1,2,-4,1,-1,-2,-1,-3,L,1,4,2,1,0.08316673219273397
782,2,111,42,1.2851,-20,-12,-32,-4,-2,-3,1,-3,-3,-3,-3,-3,-3,-2,C,0,2,3,1,0.08316673219273397
783,2,111,43,1.8688,5,13,18,2,2,2,3,2,-1,2,3,0,3,3,R,0,3,2,1,0.08316673219273397
784,2,111,44,5.4017,-2,7,5,-1,-2,2,0,-3,3,-1,3,-1,1,2,L,0,3,5,1,0.08316673219273397
785,2,111,45,1.3352,10,3,13,1,2,0,1,0,1,3,0,3,2,-3,R,1,3,4,1,0.08316673219273397
786,2,111,46,2.0512,-2,-1,-3,-1,1,0,-1,2,-4,-2,1,-3,1,1,C,0,5,2,1,0.08316673219273397
787,2,111,47,3.7849,-3,-4,-7,1,0,-3,-3,0,2,0,-3,1,-2,2,L,1,4,4,1,0.08316673219273397
788,2,111,48,2.2683,-4,-4,-8,-2,-4,0,1,-2,-4,-1,1,-1,1,1,R,1,4,2,1,0.08316673219273397
789,2,111,49,1.6187,5,1,6,2,0,2,1,2,-3,2,1,0,1,1,L,1,3,2,1,0.08316673219273397
790,2,111,50,3.2349,10,15,25,2,3,2,3,1,3,2,0,1,3,3,L,0,2,2,1,0.08316673219273397
791,2,111,51,2.7181,-8,5,-3,-2,1,-2,3,-2,0,-3,1,2,-2,2,C,0,4,4,1,0.08316673219273397
792,2,111,52,2.1515,-4,-10,-14,2,-2,0,1,-3,-2,-3,-3,2,-2,-2,R,1,4,3,1,0.08316673219273397
793,2,111,53,4.9022,0,-1,-1,0,2,3,-3,-1,-1,2,1,-2,0,0,C,1,5,4,1,0.08316673219273397
794,2,111,54,4.0688,1,6,7,-2,0,2,2,-1,2,1,1,-2,-1,2,L,0,5,4,1,0.08316673219273397
795,2,111,55,2.1188,-5,2,-3,1,0,1,0,1,-1,-3,1,-4,0,2,C,0,4,3,1,0.08316673219273397
796,2,111,56,2.0352,-2,-5,-7,-1,-4,2,-2,-3,1,-1,1,-1,-1,0,R,1,3,5,1,0.08316673219273397
797,2,111,57,3.9181,9,-6,3,2,2,-2,-2,3,-3,1,-2,3,-3,2,C,1,4,3,1,0.08316673219273397
798,2,111,58,1.2018,-4,9,5,0,3,-3,-1,2,2,-3,2,-2,3,0,R,0,4,4,1,0.08316673219273397
799,2,111,59,0.88534,-9,1,-8,-3,0,-3,-2,0,-1,-3,1,2,0,3,L,0,4,4,1,0.08316673219273397
800,2,111,60,0.61786,1,-5,-4,3,-3,2,0,-2,-3,-2,-3,2,2,2,R,1,3,3,1,0.08316673219273397
801,2,111,61,0.96803,-3,-7,-10,0,0,-2,-1,2,1,-3,-4,-1,1,-4,R,1,6,4,1,0.08316673219273397
802,2,111,62,0.61816,-3,-1,-4,-3,-1,2,1,2,-2,1,1,-2,1,-1,C,0,4,2,1,0.08316673219273397
803,2,111,63,2.7354,-11,-5,-16,-1,1,-3,-3,-3,-3,-3,1,-2,2,-3,R,0,4,3,1,0.08316673219273397
804,2,111,64,0.63535,9,-5,4,3,1,-1,-1,1,1,3,-2,0,-1,-3,R,1,4,4,1,0.08316673219273397
805,2,111,65,0.63523,-2,-3,-5,-3,-2,-3,1,2,0,1,1,0,1,-4,L,0,4,3,0,0.08316673219273397
806,2,111,66,2.2849,-5,-13,-18,-1,-4,-3,-1,2,-1,-3,1,-2,-4,-4,C,1,4,3,1,0.08316673219273397
807,2,111,68,1.2018,-3,-2,-5,0,0,1,-3,-2,1,-2,-1,-2,1,0,R,1,4,4,0,0.08316673219273397
808,2,111,69,0.71799,5,-3,2,2,0,1,-2,3,2,-2,-3,3,-1,1,L,1,4,5,1,0.08316673219273397
809,2,111,70,0.66868,-13,-4,-17,-3,0,-3,0,-3,-2,-3,-2,1,0,0,L,0,3,2,1,0.08316673219273397
810,2,111,71,2.1852,-2,-2,-4,-3,-2,2,3,0,-2,2,-2,-2,3,-2,C,0,5,2,1,0.08316673219273397
811,2,111,72,1.1013,-4,-9,-13,-3,1,0,0,2,-4,-3,-3,-1,-4,1,R,0,5,4,0,0.08316673219273397
812,2,111,73,0.76789,10,3,13,2,1,2,1,1,1,2,-2,1,1,1,C,1,2,2,1,0.08316673219273397
813,2,111,74,1.0178,5,-10,-5,0,-3,3,-2,-2,-2,2,-3,2,0,0,L,1,4,3,1,0.08316673219273397
814,2,111,75,1.1514,-3,0,-3,-3,-1,2,-1,2,0,-2,2,-1,-1,1,L,0,4,3,1,0.08316673219273397
815,2,111,76,0.60219,5,-5,0,0,-3,2,1,2,1,-3,-3,2,-2,1,L,1,3,3,1,0.08316673219273397
816,2,111,77,1.602,-2,-6,-8,2,-4,-2,1,-2,-1,0,1,-2,-4,1,R,1,3,2,1,0.08316673219273397
817,2,111,78,2.3189,-4,-5,-9,1,1,1,-3,-1,-3,1,-3,-4,1,2,L,1,4,3,1,0.08316673219273397
818,2,111,79,1.1019,-10,2,-8,-2,3,-3,1,1,-2,0,-1,-3,-2,3,C,0,4,4,1,0.08316673219273397
819,2,111,80,0.83471,4,5,9,1,2,1,2,2,2,-2,-1,3,1,-1,C,0,5,3,1,0.08316673219273397
820,2,111,81,0.66805,1,-5,-4,1,1,-1,-3,-1,-3,-1,1,0,2,-3,L,1,4,3,1,0.08316673219273397
821,2,111,82,1.0353,1,5,6,0,2,1,2,-3,2,1,2,1,0,-3,R,0,3,3,1,0.08316673219273397
822,2,111,83,1.1521,3,1,4,0,2,-2,-1,1,2,3,-2,2,2,-2,L,1,6,3,1,0.08316673219273397
823,2,111,84,0.55143,3,-7,-4,-2,0,-2,-1,3,-3,0,1,1,-3,-1,L,1,4,4,1,0.08316673219273397
824,2,111,85,0.56794,5,-6,-1,1,-1,2,-3,2,1,2,1,-1,0,-4,R,1,3,5,1,0.08316673219273397
825,2,111,86,0.76793,-6,1,-5,-2,1,-3,1,-1,-2,2,0,1,0,1,L,0,5,2,1,0.08316673219273397
826,2,111,87,0.76789,2,5,7,1,2,0,-3,-2,2,-1,1,2,1,2,L,1,5,3,0,0.08316673219273397
827,2,111,88,2.835,-9,-1,-10,-1,2,-3,-3,1,-1,1,2,-3,-3,2,C,0,4,2,1,0.08316673219273397
828,2,111,89,1.1352,2,-4,-2,0,2,3,0,0,-3,-1,-3,0,2,-2,L,1,3,4,1,0.08316673219273397
829,2,111,90,0.8685,8,-5,3,3,1,3,-3,1,-3,3,-3,-2,1,2,R,1,4,3,1,0.08316673219273397
830,2,111,91,1.0015,-7,-9,-16,0,-4,-1,-4,-3,1,1,-2,-3,-1,1,L,1,4,4,1,0.08316673219273397
831,2,111,92,3.152,-7,-6,-13,-3,1,-2,-4,1,-2,-1,0,-2,1,-2,C,1,5,4,0,0.08316673219273397
832,2,111,93,1.1352,-2,1,-1,0,1,1,1,3,2,-2,0,-2,0,-3,R,0,4,3,1,0.08316673219273397
833,2,111,94,1.502,5,3,8,-2,2,3,2,0,2,-1,0,2,0,-3,C,1,5,3,1,0.08316673219273397
834,2,111,95,1.4018,-1,5,4,-1,2,-1,1,1,-2,2,3,-1,3,-2,L,0,3,4,1,0.08316673219273397
835,2,111,96,0.65224,-15,-2,-17,-2,0,-1,-3,-4,1,-4,-1,-4,1,0,R,0,4,4,1,0.08316673219273397
836,2,111,97,0.95138,3,4,7,2,-1,-1,3,-3,3,2,-1,2,-2,2,C,1,4,4,0,0.08316673219273397
837,2,111,98,2.7182,-8,-12,-20,-2,-2,-1,1,-1,-3,-1,-3,-1,-3,-2,R,1,2,3,1,0.08316673219273397
838,2,111,99,0.71832,15,10,25,3,2,3,2,3,1,0,2,3,1,2,C,0,2,2,0,0.08316673219273397
839,2,111,100,1.152,5,7,12,0,-1,2,3,2,3,-3,-1,2,0,3,C,0,3,3,1,0.08316673219273397
840,2,111,101,5.7014,6,-4,2,2,-1,0,-1,3,2,1,-3,0,-3,2,L,1,4,3,1,0.08316673219273397
841,2,111,102,2.5516,-5,-3,-8,1,1,-1,-3,1,-1,-2,1,-1,-2,1,C,1,4,3,0,0.08316673219273397
842,2,111,103,0.71813,-3,-12,-15,-3,-3,2,-3,2,-2,-2,0,-1,-3,-1,L,1,4,3,1,0.08316673219273397
843,2,111,104,2.9686,-1,-2,-3,-2,-3,3,2,-1,2,0,-3,-2,0,0,C,1,5,3,1,0.08316673219273397
844,2,111,105,3.5682,-2,-13,-15,-3,-4,2,1,2,-3,-3,-2,0,-4,-1,R,1,3,4,1,0.08316673219273397
845,2,111,106,3.6519,3,-2,1,3,1,-1,2,-1,0,1,-2,3,-2,-1,L,0,4,4,0,0.08316673219273397
846,2,111,107,3.9015,-10,-8,-18,-1,-3,-2,-3,-4,-2,-4,1,0,-1,0,L,0,5,4,1,0.08316673219273397
847,2,111,108,1.4518,-5,-14,-19,-2,0,0,-4,-2,-4,2,-2,-3,0,-4,L,1,4,3,1,0.08316673219273397
848,2,111,109,1.1855,-1,2,1,-1,0,2,-2,-2,1,-2,2,1,-2,3,C,1,4,4,0,0.08316673219273397
849,2,111,110,0.98492,-4,3,-1,-3,3,0,2,2,-2,-3,-1,-1,-2,3,L,0,5,4,1,0.08316673219273397
850,2,111,111,2.7182,-2,9,7,-3,0,-3,3,2,2,1,3,0,3,-2,C,0,4,3,1,0.08316673219273397
851,2,111,112,4.0351,-10,-10,-20,1,-2,-1,-3,-4,1,-3,0,-4,-3,-3,L,1,4,3,1,0.08316673219273397
852,2,111,113,2.7017,12,5,17,3,2,1,0,2,2,1,2,3,-1,0,R,1,3,3,1,0.08316673219273397
853,2,111,114,2.2686,-2,-7,-9,0,-3,0,1,-2,-2,2,-1,0,-3,1,R,1,3,3,1,0.08316673219273397
854,2,111,115,0.90127,1,-14,-13,1,-2,1,-1,2,1,0,-4,0,-4,-4,R,1,4,3,1,0.08316673219273397
855,2,111,116,0.93528,3,-2,1,3,-3,3,2,-2,-3,-2,0,-2,2,0,R,1,2,3,1,0.08316673219273397
856,2,111,117,2.7185,-5,-2,-7,-1,2,0,0,0,-3,-2,0,0,0,-1,L,0,3,3,1,0.08316673219273397
857,2,111,118,0.70195,-4,-12,-16,2,0,2,-2,-3,-4,1,-4,-3,0,-2,R,0,3,3,0,0.08316673219273397
858,2,111,119,1.4017,0,-6,-6,-2,0,2,-1,2,-1,-2,-2,-1,-2,0,C,1,4,3,1,0.08316673219273397
859,2,111,120,0.58497,-10,-1,-11,-2,-1,-4,2,-1,-2,0,-2,-4,1,1,R,0,5,4,1,0.08316673219273397
860,2,111,121,0.70196,-1,3,2,2,1,-3,-1,-1,3,2,3,-3,-1,-2,L,1,3,4,0,0.08316673219273397
861,2,111,122,0.85166,-2,-5,-7,0,-3,2,-3,0,1,-1,-1,0,0,1,L,1,4,4,1,0.08316673219273397
862,2,111,123,1.4184,-8,-7,-15,-1,0,-1,2,-1,-3,-1,0,-2,-3,-3,R,1,2,3,0,0.08316673219273397
863,2,111,124,1.0682,-7,0,-7,-2,-1,-1,0,-3,1,2,-2,0,3,-1,C,0,5,4,1,0.08316673219273397
864,2,111,125,1.7686,-2,1,-1,-1,1,-3,-1,2,-1,-3,0,2,1,1,R,0,4,3,1,0.08316673219273397
865,2,111,126,1.9515,-11,-5,-16,1,-3,0,0,-4,-3,-4,-3,0,2,2,C,0,3,3,1,0.08316673219273397
866,2,111,127,1.785,4,3,7,-1,-2,0,-2,0,3,2,3,2,-2,3,R,1,4,2,1,0.08316673219273397
867,2,111,128,0.65185,5,-2,3,2,2,1,-1,3,1,3,2,-2,-3,-3,R,1,4,3,1,0.08316673219273397
868,2,111,129,1.9351,-5,-2,-7,-2,2,0,-2,-2,-2,2,0,-3,2,-2,C,0,4,3,1,0.08316673219273397
869,2,111,130,0.53547,-1,-11,-12,-2,-2,2,-1,2,1,2,-4,-2,-2,-3,C,1,3,4,1,0.08316673219273397
870,2,111,131,0.71831,5,8,13,0,0,3,1,-2,2,3,1,-2,2,2,C,0,3,3,1,0.08316673219273397
871,2,111,132,1.2515,-1,-7,-8,-1,0,-1,-1,1,-4,2,1,-1,1,-4,C,1,3,4,1,0.08316673219273397
872,2,111,133,0.76799,-9,-2,-11,1,-3,1,2,-4,-3,-4,0,-4,2,0,C,0,2,3,1,0.08316673219273397
873,2,111,134,1.8012,-3,-4,-7,1,1,1,1,-3,-1,-2,1,2,-4,-2,R,0,4,3,0,0.08316673219273397
874,2,111,135,0.66789,-2,-8,-10,2,-4,2,1,0,1,-2,-2,-2,-4,0,L,0,3,4,0,0.08316673219273397
875,2,111,136,1.0683,3,1,4,-1,-2,-3,-1,1,2,2,3,2,1,-2,R,1,4,4,1,0.08316673219273397
876,2,111,137,1.0679,3,7,10,0,0,2,-2,2,3,2,3,0,1,2,C,1,3,5,0,0.08316673219273397
877,2,111,138,0.86782,8,-6,2,0,2,3,-3,2,-1,1,1,2,-2,-3,R,1,4,4,1,0.08316673219273397
878,2,111,139,1.4346,6,-2,4,-2,2,3,-2,1,-2,3,0,-2,-2,2,L,1,3,3,1,0.08316673219273397
879,2,111,140,2.0855,-5,-1,-6,-1,-2,-3,1,2,1,-3,3,-2,-2,-2,R,0,4,3,1,0.08316673219273397
880,2,111,141,0.85185,11,-2,9,3,-1,1,0,-2,2,3,-2,3,-3,2,R,1,3,5,1,0.08316673219273397
881,2,111,142,1.8514,-4,-6,-10,-2,2,1,-3,0,-1,-1,1,0,-2,-3,R,1,4,4,1,0.08316673219273397
882,2,111,143,1.6355,-8,-7,-15,-2,-1,-2,1,-2,-2,-3,-1,2,-4,0,L,0,4,4,1,0.08316673219273397
883,2,111,144,1.3182,-7,-14,-21,-3,-2,1,-2,-2,-4,-1,0,-3,-2,-4,L,1,4,3,1,0.08316673219273397
884,2,111,145,1.7355,-20,-7,-27,-3,0,-3,2,-3,-3,-3,0,-4,-3,-3,R,0,2,3,1,0.08316673219273397
885,2,111,146,0.9519,-8,2,-6,-3,1,-3,0,-2,-2,1,-2,-1,2,3,C,0,5,5,1,0.08316673219273397
886,2,111,147,1.2349,10,3,13,2,1,2,1,1,1,2,-2,1,1,1,C,1,2,2,1,0.08316673219273397
887,2,111,148,1.6851,4,2,6,-2,-3,1,0,1,2,-2,-1,3,2,2,R,1,3,4,1,0.08316673219273397
888,2,111,149,1.8514,6,6,12,-2,-1,3,2,0,0,3,2,3,1,2,R,1,4,3,1,0.08316673219273397
889,2,111,150,2.0354,-6,-5,-11,2,-4,-2,1,-2,1,0,-2,-3,0,-1,R,1,5,5,0,0.08316673219273397
890,2,112,1,4.7356,-15,-5,-20,-4,-1,-4,-3,-1,-2,-4,0,1,-1,2,C,1,4,4,0,-0.06578151219323607
891,2,112,2,3.0848,4,-3,1,2,2,3,-2,1,-2,-1,0,-1,2,-3,C,1,5,4,1,-0.06578151219323607
892,2,112,3,1.7178,-12,2,-10,1,-1,-4,2,-2,1,0,0,-3,1,-1,C,0,5,4,1,-0.06578151219323607
893,2,112,4,5.5679,0,2,2,3,-1,-2,2,0,1,2,0,-1,1,-1,C,0,5,4,1,-0.06578151219323607
894,2,112,5,2.1018,3,0,3,1,3,-3,-1,2,-2,0,-1,2,-2,3,C,0,4,3,0,-0.06578151219323607
895,2,112,6,1.668,7,0,7,2,-1,2,-2,-1,0,1,3,1,2,-2,C,1,3,4,1,-0.06578151219323607
896,2,112,7,2.0854,1,4,5,-3,0,-1,3,2,-2,2,0,0,0,3,R,0,5,2,1,-0.06578151219323607
897,2,112,8,3.5848,-4,-7,-11,-1,-2,-3,1,0,-3,1,-3,-3,0,0,L,0,5,4,0,-0.06578151219323607
898,2,112,9,2.552,3,0,3,1,-3,2,-3,-2,0,3,2,-2,2,2,L,1,4,2,1,-0.06578151219323607
899,2,112,10,2.885,4,-3,1,-2,2,3,2,-2,-3,1,-3,3,-3,2,L,1,3,2,1,-0.06578151219323607
900,2,112,11,4.8688,-7,-6,-13,1,-1,-4,2,-2,-2,0,1,-1,-3,-3,R,0,5,4,1,-0.06578151219323607
901,2,112,12,3.7016,-8,-8,-16,-3,-4,2,1,-3,-1,-3,1,2,-3,-2,L,0,2,4,1,-0.06578151219323607
902,2,112,13,2.6684,-14,-18,-32,-3,-3,-2,0,-2,-4,-2,-4,-2,-4,-3,L,1,2,3,1,-0.06578151219323607
903,2,112,14,1.7351,-8,3,-5,-4,-1,-4,2,1,1,0,2,-1,2,-3,C,0,4,3,1,-0.06578151219323607
904,2,112,15,1.9515,3,1,4,2,2,-2,0,0,2,2,-1,-1,0,-2,R,1,4,4,1,-0.06578151219323607
905,2,112,16,3.3517,4,-7,-3,2,0,2,-4,1,-1,-1,-2,2,-1,1,R,1,4,5,1,-0.06578151219323607
906,2,112,17,9.6182,2,-4,-2,3,-1,1,2,-2,-1,-2,-2,3,-1,-1,R,1,4,3,1,-0.06578151219323607
907,2,112,18,3.3518,-4,-10,-14,-1,1,2,-1,-1,-4,-2,-4,-1,1,-3,L,1,3,4,1,-0.06578151219323607
908,2,112,19,2.2518,-2,-8,-10,-3,1,2,1,2,-1,-1,-3,-3,-3,-3,R,1,4,2,1,-0.06578151219323607
909,2,112,20,5.6853,1,-8,-7,-3,-2,-1,1,2,-4,2,-2,0,-2,1,C,0,5,2,0,-0.06578151219323607
910,2,112,21,5.9516,-10,3,-7,-1,2,-4,-2,1,1,-4,1,-3,2,-1,L,0,4,4,1,-0.06578151219323607
911,2,112,22,2.0681,-8,7,-1,-1,2,0,2,2,3,-3,1,-3,1,-2,R,0,4,3,1,-0.06578151219323607
912,2,112,23,2.9679,-3,-1,-4,1,-3,1,2,1,-1,-1,-2,-1,1,2,C,0,3,4,1,-0.06578151219323607
913,2,112,24,10.3855,-5,-3,-8,0,-1,-2,0,-4,2,1,-3,-1,-3,2,C,1,5,4,0,-0.06578151219323607
914,2,112,25,3.0517,-6,-10,-16,1,1,-1,1,-3,-4,-3,0,1,-4,-4,R,1,3,3,1,-0.06578151219323607
915,2,112,26,1.6185,16,9,25,3,2,3,2,2,2,3,-1,2,2,2,L,1,2,2,1,-0.06578151219323607
916,2,112,27,11.6345,-8,-9,-17,-1,-1,-4,0,0,-3,-2,-3,0,-3,1,L,0,4,4,0,-0.06578151219323607
917,2,112,28,1.6016,-8,5,-3,-2,2,-1,0,1,-3,-3,2,-4,2,2,L,0,5,2,1,-0.06578151219323607
918,2,112,29,4.4854,2,0,2,0,1,0,-1,3,2,-2,0,-2,-1,-1,L,1,3,3,1,-0.06578151219323607
919,2,112,30,3.635,-1,-2,-3,0,-1,2,-1,-1,-1,0,-2,-3,3,0,L,0,5,4,0,-0.06578151219323607
920,2,112,31,1.4354,-2,4,2,-3,3,2,3,2,1,-1,-1,-3,-1,-1,C,0,4,2,1,-0.06578151219323607
921,2,112,32,1.7014,4,9,13,0,3,-1,2,-1,2,2,1,2,3,-2,L,0,3,4,1,-0.06578151219323607
922,2,112,33,1.8183,1,9,10,-1,1,-3,3,2,3,2,3,0,1,-2,C,0,5,3,1,-0.06578151219323607
923,2,112,34,4.5855,-8,-11,-19,1,-3,-3,-1,-3,-3,-1,1,1,-4,-1,R,0,3,4,0,-0.06578151219323607
924,2,112,35,3.1188,5,-1,4,0,1,0,0,2,-3,3,2,0,2,-3,L,1,3,4,1,-0.06578151219323607
925,2,112,36,2.6013,-2,-3,-5,-2,1,2,-2,2,-4,-2,1,-3,1,0,L,0,4,3,0,-0.06578151219323607
926,2,112,37,4.2355,-7,-9,-16,-2,-4,0,1,-3,1,0,0,0,-3,-4,R,1,3,4,1,-0.06578151219323607
927,2,112,38,6.0685,0,-1,-1,0,0,-2,1,2,1,2,1,1,-2,-2,C,0,5,3,0,-0.06578151219323607
928,2,112,39,4.5855,-3,2,-1,2,-2,1,1,-3,3,-2,-2,-3,0,2,R,0,4,4,1,-0.06578151219323607
929,2,112,40,9.4846,-14,-13,-27,-2,-1,-2,1,-2,-4,-2,-1,-3,-4,-4,C,0,2,3,1,-0.06578151219323607
930,2,112,41,1.8354,-1,7,6,1,1,1,2,1,-2,1,2,-1,2,2,L,0,3,2,1,-0.06578151219323607
931,2,112,42,2.7183,3,1,4,2,1,2,1,1,-1,1,1,-2,-2,1,L,1,4,2,1,-0.06578151219323607
932,2,112,43,1.335,1,8,9,2,1,2,1,2,0,-2,2,-3,1,3,R,0,4,3,1,-0.06578151219323607
933,2,112,44,6.3016,-12,-6,-18,-1,-3,-2,1,-2,1,-3,-3,-3,-2,0,L,0,3,4,1,-0.06578151219323607
934,2,112,46,8.518,-7,-8,-15,-3,-4,2,1,-2,1,-1,-4,-3,-1,-1,R,1,5,3,1,-0.06578151219323607
935,2,112,47,4.3849,3,2,5,3,2,-1,-1,0,2,1,-2,2,2,-1,C,1,6,3,1,-0.06578151219323607
936,2,112,48,2.3354,1,-8,-7,-1,1,1,-3,-1,-3,3,-1,-2,1,-3,R,1,4,3,1,-0.06578151219323607
937,2,112,49,2.3679,-6,3,-3,-2,-2,-2,3,-1,3,1,-1,-2,0,0,C,0,4,4,1,-0.06578151219323607
938,2,112,50,2.585,-2,-5,-7,-3,1,2,-4,2,-1,-3,1,-2,1,-3,R,1,3,3,1,-0.06578151219323607
939,2,112,51,2.2845,-1,-14,-15,1,-2,3,-2,-2,-2,1,-2,-2,-3,-3,L,1,3,2,1,-0.06578151219323607
940,2,112,52,3.4185,2,2,4,-1,-3,1,2,-1,-3,0,2,0,2,2,R,1,4,2,1,-0.06578151219323607
941,2,112,53,4.4512,0,-2,-2,2,1,-2,0,2,-4,2,1,-3,1,-1,L,0,4,3,0,-0.06578151219323607
942,2,112,54,3.1849,2,-6,-4,3,1,3,-1,-2,-3,2,-3,-2,1,-1,L,1,3,3,1,-0.06578151219323607
943,2,112,55,1.8189,4,1,5,3,0,1,1,-2,1,1,-1,1,1,-1,C,1,4,3,1,-0.06578151219323607
944,2,112,56,8.8521,3,-12,-9,1,1,-3,-3,2,-4,0,-3,2,-4,1,R,1,4,3,1,-0.06578151219323607
945,2,112,57,3.2352,1,2,3,2,2,-2,2,-2,0,-2,2,2,-3,-1,L,1,3,3,0,-0.06578151219323607
946,2,112,58,2.9183,-6,-14,-20,-1,-3,2,-2,-2,-2,-2,-2,-2,-2,-3,C,1,3,2,1,-0.06578151219323607
947,2,112,59,3.6184,-1,2,1,-1,-1,2,0,-3,1,2,0,-3,1,1,R,0,3,3,1,-0.06578151219323607
948,2,112,60,2.0517,-3,-2,-5,-3,-2,-3,-1,2,-1,2,1,-3,1,0,L,0,2,4,1,-0.06578151219323607
949,2,112,61,4.9513,-1,-2,-3,1,0,1,0,1,1,-2,-3,0,2,-2,C,1,3,4,1,-0.06578151219323607
950,2,112,62,3.318,-3,1,-2,-1,-1,1,-3,1,2,1,2,-1,0,1,L,1,3,5,0,-0.06578151219323607
951,2,112,63,1.7847,-2,8,6,-3,-2,0,1,0,3,-3,0,2,3,3,C,0,3,4,1,-0.06578151219323607
952,2,112,64,6.768,-1,-8,-9,-2,-1,2,-1,-1,-3,0,1,-2,-1,-3,C,1,4,3,1,-0.06578151219323607
953,2,112,65,6.6354,6,7,13,-1,2,1,-1,2,2,-1,1,2,1,2,L,1,4,3,0,-0.06578151219323607
954,2,112,66,1.1514,-4,-16,-20,2,-3,0,-4,-3,0,-2,-1,-3,-4,-4,L,1,4,3,1,-0.06578151219323607
955,2,112,67,2.6018,-7,-5,-12,-3,-1,1,0,1,2,1,-3,-3,-1,-2,C,1,3,4,0,-0.06578151219323607
956,2,112,68,1.5352,1,4,5,-2,1,-2,3,2,1,0,0,1,1,-2,C,0,4,4,1,-0.06578151219323607
957,2,112,69,1.102,11,-4,7,3,0,-2,-1,3,-3,2,-2,2,1,1,C,1,3,4,1,-0.06578151219323607
958,2,112,70,1.618,-3,4,1,1,0,0,-1,0,-1,-1,2,1,2,2,L,0,4,3,1,-0.06578151219323607
959,2,112,71,2.002,-12,1,-11,1,-3,-3,2,-3,2,-1,-1,-4,1,0,C,0,5,5,1,-0.06578151219323607
960,2,112,72,8.0189,-3,-13,-16,-3,-1,-3,-2,2,-4,-1,0,0,-4,-2,R,1,4,4,1,-0.06578151219323607
961,2,112,73,1.5854,0,11,11,0,2,-2,3,2,3,2,3,1,0,0,C,0,5,3,1,-0.06578151219323607
962,2,112,75,8.1686,-9,0,-9,-1,-3,0,-3,-4,0,1,2,-4,2,2,L,0,4,2,1,-0.06578151219323607
963,2,112,76,0.93527,4,9,13,1,2,1,2,0,2,1,-1,0,2,2,R,0,2,2,1,-0.06578151219323607
964,2,112,77,6.3848,-5,-8,-13,0,-1,0,0,1,2,-1,-3,-1,-3,-3,L,1,4,3,1,-0.06578151219323607
965,2,112,78,2.3515,-2,-4,-6,-2,0,-2,-1,-1,-3,2,-3,0,1,2,C,0,5,5,0,-0.06578151219323607
966,2,112,79,1.435,5,-4,1,0,-1,3,-3,-1,0,-1,1,2,-3,2,C,1,4,4,1,-0.06578151219323607
967,2,112,80,3.7684,-1,-8,-9,1,1,0,-2,2,0,2,1,-3,-4,-4,R,1,4,3,1,-0.06578151219323607
968,2,112,81,3.5681,-8,-3,-11,-4,2,1,2,-4,-3,-1,-3,1,-3,2,C,0,3,2,1,-0.06578151219323607
969,2,112,82,1.9517,5,4,9,2,2,-2,2,1,1,0,-1,1,2,-2,C,0,5,3,0,-0.06578151219323607
970,2,112,83,2.4519,-5,1,-4,2,-2,1,1,-3,-2,-3,-2,1,3,3,C,0,3,3,1,-0.06578151219323607
971,2,112,84,4.7344,4,5,9,0,2,1,0,3,-3,-1,2,-2,2,2,R,1,5,2,0,-0.06578151219323607
972,2,112,85,5.9847,-6,-1,-7,-2,-1,-1,0,0,-2,-3,3,2,1,-2,L,0,5,5,1,-0.06578151219323607
973,2,112,86,9.7344,-8,-3,-11,-3,-1,-3,-1,0,1,-1,1,-1,-3,0,L,0,3,4,1,-0.06578151219323607
974,2,112,87,1.6353,-10,0,-10,-2,1,-2,-1,1,2,-4,0,-4,-1,-1,R,0,3,3,1,-0.06578151219323607
975,2,112,88,3.485,-8,-13,-21,-1,-4,-1,0,-3,-3,1,-2,-1,-4,0,R,1,3,3,1,-0.06578151219323607
976,2,112,89,1.385,-5,9,4,-3,0,-2,-2,1,2,2,3,0,3,3,L,0,5,3,1,-0.06578151219323607
977,2,112,90,2.2352,-6,5,-1,-1,3,2,-2,-2,0,1,2,-3,1,1,R,0,5,4,1,-0.06578151219323607
978,2,112,91,7.2355,-13,-8,-21,-1,1,-3,-3,-3,1,-3,-4,-3,1,-4,C,1,3,3,0,-0.06578151219323607
979,2,112,92,7.0688,-9,-1,-10,-1,1,-3,0,1,2,-4,-3,-2,2,-3,C,0,6,4,1,-0.06578151219323607
980,2,112,93,1.0188,6,11,17,2,3,0,1,1,3,0,3,2,0,1,R,0,3,3,1,-0.06578151219323607
981,2,112,94,4.818,-6,-13,-19,-2,-3,-1,-2,0,-4,-3,1,2,-1,-4,R,1,5,5,1,-0.06578151219323607
